,size,storage,entropy,codec,level,compress,decompress,dc_no_cache,ratio
92,mid,sd,medium,bloscpack,7,2.5754826068878174,0.10454878807067872,1.7751768589019776,0.43353515
93,mid,sd,medium,bloscpack,9,2.3851272106170653,0.11379938125610352,1.5914368152618408,0.388612225
94,mid,sd,medium,npz,1,2.0981693267822266,0.3162985801696777,0.9316901206970215,0.1498243125
95,mid,sd,medium,npy,0,5.280752182006836,0.032250070571899415,4.086671638488769,1.000001
96,mid,sd,medium,zfile,1,2.2914214611053465,0.305682373046875,1.3958831310272217,0.2681772875
97,mid,sd,medium,zfile,3,2.297605800628662,0.304469633102417,1.3777963638305664,0.2637060875
98,mid,sd,medium,zfile,7,2.009334850311279,0.2423274040222168,0.8518625736236572,0.149903725
99,mid,sd,high,bloscpack,1,5.336162424087524,0.03880419731140137,4.093300628662109,1.000025375
100,mid,sd,high,bloscpack,3,5.348154592514038,0.038821172714233396,4.090149974822998,1.000025375
101,mid,sd,high,bloscpack,7,5.319737958908081,0.06522622108459472,3.946495771408081,0.9658689375
102,mid,sd,high,bloscpack,9,5.347693347930909,0.07176437377929687,3.9569056034088135,0.96568375
103,mid,sd,high,npz,1,8.67336277961731,0.6176530361175537,4.528854751586914,0.960666525
104,mid,sd,high,npy,0,5.423789739608765,0.03186159133911133,4.096183395385742,1.000001
105,mid,sd,high,zfile,1,8.3255699634552,0.5503905773162842,4.463183212280273,0.9643137875
106,mid,sd,high,zfile,3,8.41839337348938,0.5508054256439209,4.46501317024231,0.964233
107,mid,sd,high,zfile,7,8.508040952682496,0.5408370018005371,4.445047235488891,0.960681625
108,large,ssd,low,bloscpack,1,0.7178685665130615,0.47824470202128094,0.6413560708363851,0.060875708125
109,large,ssd,low,bloscpack,3,0.6189326445261637,0.4795973300933838,0.5868004163106283,0.042616500625
110,large,ssd,low,bloscpack,7,0.4321896235148112,0.4867269992828369,0.5331600507100424,0.012993349375
111,large,ssd,low,bloscpack,9,0.4358851909637451,0.4944956302642822,0.5294260183970133,0.009234625
112,large,ssd,low,npz,1,133.7440980275472,25.958482027053833,27.042128721872967,0.159559411875
113,large,ssd,low,npy,0,9.593905766805014,1.8120025793711345,8.639973243077597,1.00000005
114,large,ssd,low,zfile,1,70.2190625667572,19.799522320429485,20.827196041742962,0.159273688125
115,large,ssd,low,zfile,3,121.16033069292705,19.813752333323162,20.799699703852337,0.15926239375
116,large,ssd,low,zfile,7,768.7857499917349,19.812885999679565,20.831284681955974,0.15955269
117,large,ssd,medium,bloscpack,1,11.428577661514282,2.1755903561909995,9.257682005564371,0.8796224225
118,large,ssd,medium,bloscpack,3,11.788669029871622,2.1715656916300454,9.258762756983439,0.87947360875
119,large,ssd,medium,bloscpack,7,13.91409699122111,7.399418989817302,9.481993754704794,0.43347417125
120,large,ssd,medium,bloscpack,9,14.34821597735087,7.951345920562744,9.478262980779013,0.388607376875
121,large,ssd,medium,npz,1,96.29552507400513,24.850399255752563,25.822880029678345,0.1497526275
122,large,ssd,medium,npy,0,9.661130348841349,1.8014406363169353,8.618478377660116,1.00000005
123,large,ssd,medium,zfile,1,69.34352334340413,23.828155358632404,25.600518306096394,0.268117619375
124,large,ssd,medium,zfile,3,71.74175437291463,23.69433132807414,25.463515202204388,0.263592559375
125,large,ssd,medium,zfile,7,87.09957599639893,18.62898604075114,19.628913005193073,0.1497574275
126,large,ssd,high,bloscpack,1,12.967515707015991,2.055950959523519,10.321935653686523,1.000015765
127,large,ssd,high,bloscpack,3,13.958126624425253,2.037724574406942,10.311173995335897,1.000015765
128,large,ssd,high,bloscpack,7,22.842249552408855,3.53413462638855,11.919592380523682,0.965825690625
129,large,ssd,high,bloscpack,9,24.19911201794942,3.5278220176696777,11.951857328414917,0.96564176375
130,large,ssd,high,npz,1,292.8159656524658,48.69171404838562,55.181275367736816,0.96067225625
131,large,ssd,high,npy,0,9.47157597541809,1.8045342763264973,8.627235015233358,1.00000005
132,large,ssd,high,zfile,1,254.94563794136047,42.42066192626953,48.91608428955078,0.96431462875
133,large,ssd,high,zfile,3,268.4891626040141,42.45947559674581,48.952748696009316,0.9642309725
134,large,ssd,high,zfile,7,276.81180771191913,41.91120998064677,48.293859004974365,0.960670386875
135,large,sd,low,bloscpack,1,7.876603762308757,1.7798583507537842,5.209240277608235,0.060875708125
136,large,sd,low,bloscpack,3,5.941408395767212,1.8037687142690022,3.7158116499582925,0.042616500625
137,large,sd,low,bloscpack,7,2.78185764948527,1.8188676834106445,1.8371693293253581,0.012993349375
138,large,sd,low,bloscpack,9,2.3810853163401284,1.8291346232096355,1.839039405186971,0.009234625
139,large,sd,low,npz,1,0.0,0.0,0.0,0.0
140,large,sd,low,npy,0,0.0,0.0,0.0,0.0
141,large,sd,low,zfile,1,0.0,0.0,0.0,0.0
142,large,sd,low,zfile,3,0.0,0.0,0.0,0.0
143,large,sd,low,zfile,7,0.0,0.0,0.0,0.0
144,large,sd,medium,bloscpack,1,0.0,0.0,0.0,0.0
145,large,sd,medium,bloscpack,3,0.0,0.0,0.0,0.0
146,large,sd,medium,bloscpack,7,0.0,0.0,0.0,0.0
147,large,sd,medium,bloscpack,9,0.0,0.0,0.0,0.0
148,large,sd,medium,npz,1,0.0,0.0,0.0,0.0
149,large,sd,medium,npy,0,0.0,0.0,0.0,0.0
150,large,sd,medium,zfile,1,0.0,0.0,0.0,0.0
151,large,sd,medium,zfile,3,0.0,0.0,0.0,0.0
152,large,sd,medium,zfile,7,0.0,0.0,0.0,0.0
153,large,sd,high,bloscpack,1,0.0,0.0,0.0,0.0
154,large,sd,high,bloscpack,3,0.0,0.0,0.0,0.0
155,large,sd,high,bloscpack,7,0.0,0.0,0.0,0.0
156,large,sd,high,bloscpack,9,0.0,0.0,0.0,0.0
157,large,sd,high,npz,1,0.0,0.0,0.0,0.0
158,large,sd,high,npy,0,0.0,0.0,0.0,0.0
159,large,sd,high,zfile,1,0.0,0.0,0.0,0.0
160,large,sd,high,zfile,3,0.0,0.0,0.0,0.0
161,large,sd,high,zfile,7,0.0,0.0,0.0,0.0
